Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID,transform
Immigration,"If you ask immigrants why they come to America, they will tell you that it is to build a better life in a safer country.",en,Quality of Life,10,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"If you ask immigrants why they came to America, they will tell you that it is to build a better life in a safer country.",en,Quality of Life,10,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"If you ask immigrants why they came to America, they will tell you that it was to build a better life in a safer country.",en,Quality of Life,10,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"If you ask immigrants why they came to America, they will tell you that it is to build a safer country.",en,Quality of Life,10,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,People willing to work hard and contribute to the economy are what this country needs.,en,Crime and Punishment,7,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,People who are willing to work hard and contribute to the economy are what this country needs.,en,Crime and Punishment,7,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,People willing to work hard and contribute to the economy is what this country needs.,en,Crime and Punishment,7,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,The country needs people who are willing to work hard and contribute to the economy.,en,Crime and Punishment,7,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,The country needs people who will work hard and contribute to the economy.,en,Crime and Punishment,7,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Republicans are suspicious of any reforms not centering on walls and guards because Democrats care more about what they see as millions of potential votes than improving the lives of the human beings who would cast them.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Republicans are suspicious of any reforms not centering on walls and guards because Democrats care more about what they see as millions of potential votes than improving the lives of human beings who would cast them.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Republicans are suspicious of any reforms not centering on walls and guards because Democrats care more about what they see as millions of potential votes.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Republicans are suspicious of any reforms not centering on walls and guards because Democrats care more about millions of potential votes than improving the lives of human beings who would cast them.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Republicans are suspicious of any reforms not centering on walls and guards because Democrats care more about millions of potential votes than improving the lives of the human beings who would cast them.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,President Obama ignores laws that are on the books and makes up others out of nothing.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"President Obama ignores laws that are on the books and makes up others out of whole cloth, by poisoning the well with his lawless executive actions.",en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,President Obama ignores laws that are on the books and makes up others out of thin air.,en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"President Obama ignores laws that are on the books and makes up others out of whole cloth, by poisoning the well by his lawless executive actions.",en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"President Obama ignores laws that are on the books and makes up others out of thin air, poisoning the well.",en,Political,13,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,It is easier to become a citizen than it is to get a green card.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Being a citizen is much easier than getting a green card.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,It is easier to become a citizen than to get a green card.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,Being a citizen is much easier than obtaining a green card.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,It is easier to become a citizen than it is to get a green card!,en,"Legality, Constitutionality, Jurisdiction",5,https://www.cato.org/publications/commentary/what-both-sides-miss-immigration-debate?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zx0iEcH2VyJMP-O2ms04YYLzbAqv2knhlXPZ4ScS0TswNU3p-TRCQaAr_QEALw_wcB,,en;para
Immigration,"In the wake of historic flows of illegal aliens over the southern border, Governor Greg Abbott renewed his declaration of invasion on September 20 and deployed more Texas National Guard, Texas Department of Public Safety, and local law enforcement personnel to the Texas border.",en,Policy Prescription and Evaluation,6,https://www.fairus.org/legislation/state-immigration-legislation-policies/border-security/texas-governor-abbott-amplifies,,en;para
Immigration,"In the wake of historic flows of illegal aliens over the southern border, Governor Greg Abbott renewed his declaration of invasion on September 20 and deployed more Texas National Guard, Texas Department of Public Safety and local law enforcement personnel to the Texas border.",en,Policy Prescription and Evaluation,6,https://www.fairus.org/legislation/state-immigration-legislation-policies/border-security/texas-governor-abbott-amplifies,,en;para
Immigration,"In the wake of historic flows of illegal aliens over the southern border, Governor Greg Abbott renewed his declaration of invasion on September 20 and sent more Texas National Guard, Texas Department of Public Safety, and local law enforcement personnel to the Texas border.",en,Policy Prescription and Evaluation,6,https://www.fairus.org/legislation/state-immigration-legislation-policies/border-security/texas-governor-abbott-amplifies,,en;para
Immigration,Governor Greg Abbott renewed his declaration of invasion on September 20 after historic flows of illegal aliens over the southern border.,en,Policy Prescription and Evaluation,6,https://www.fairus.org/legislation/state-immigration-legislation-policies/border-security/texas-governor-abbott-amplifies,,en;para
